"Activity" "Subject" "Measurement" "Mean"
"STANDING" "23" "fBodyAcc-mean()-Z" -0.49021281618414
"STANDING" "25" "fBodyAcc-mean()-Z" -0.778129476754386
"LAYING" "25" "fBodyAcc-mean()-Z" -0.536272947910448
"LAYING" "26" "fBodyAcc-mean()-Z" -0.724046087155612
"LAYING" "27" "fBodyAcc-mean()-Z" -0.715482857547872
"LAYING" "28" "fBodyAcc-mean()-Z" -0.715134474431937
"LAYING" "29" "fBodyAcc-mean()-Z" -0.680547675465116
"LAYING" "30" "fBodyAcc-mean()-Z" -0.634958546900783
"WALKING" "2" "fBodyAcc-std()-X" -0.619788102803311
"WALKING" "4" "fBodyAcc-std()-X" -0.597551324155678
"WALKING" "9" "fBodyAcc-std()-X" -0.547995744907986
"WALKING" "10" "fBodyAcc-std()-X" -0.541170169070068
"WALKING" "12" "fBodyAcc-std()-X" -0.586922577889687
"WALKING" "13" "fBodyAcc-std()-X" -0.681675390293532
"WALKING_UPSTAIRS" "13" "fBodyAcc-std()-X" -0.523175495801587
"WALKING_UPSTAIRS" "18" "fBodyAcc-std()-X" -0.687850549203297
"WALKING_UPSTAIRS" "20" "fBodyAcc-std()-X" -0.60314894923565
"WALKING_UPSTAIRS" "24" "fBodyAcc-std()-X" -0.664356691751496
"WALKING_UPSTAIRS" "1" "fBodyAcc-std()-X" -0.592481151925078
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-std()-X" -0.103948089932143
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-std()-X" -0.623805015199413
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-std()-X" -0.492829885748675
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-std()-X" -0.506680276530492
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-std()-X" -0.572347541484091
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-std()-X" -0.726771337490196
"SITTING" "8" "fBodyAcc-std()-X" -0.504753273667598
"SITTING" "11" "fBodyAcc-std()-X" -0.579491754749367
"SITTING" "14" "fBodyAcc-std()-X" -0.609406374110062
"SITTING" "15" "fBodyAcc-std()-X" -0.547150855443902
"SITTING" "16" "fBodyAcc-std()-X" -0.656969045058415
"SITTING" "17" "fBodyAcc-std()-X" -0.717246389161509
"STANDING" "17" "fBodyAcc-std()-X" -0.275159715456311
"STANDING" "19" "fBodyAcc-std()-X" -0.5708979748225
"STANDING" "21" "fBodyAcc-std()-X" -0.665349663426471
"STANDING" "22" "fBodyAcc-std()-X" -0.528958812567601
"STANDING" "23" "fBodyAcc-std()-X" -0.633839114436559
"STANDING" "25" "fBodyAcc-std()-X" -0.779480419415205
"LAYING" "25" "fBodyAcc-std()-X" -0.326181856286567
"LAYING" "26" "fBodyAcc-std()-X" -0.61349959767602
"LAYING" "27" "fBodyAcc-std()-X" -0.654659392263298
"LAYING" "28" "fBodyAcc-std()-X" -0.647807192984293
"LAYING" "29" "fBodyAcc-std()-X" -0.5727879490375
"LAYING" "30" "fBodyAcc-std()-X" -0.609238911508407
"WALKING" "2" "fBodyAcc-std()-Y" -0.464723862913245
"WALKING" "4" "fBodyAcc-std()-Y" -0.534661524341987
"WALKING" "9" "fBodyAcc-std()-Y" -0.586766083232639
"WALKING" "10" "fBodyAcc-std()-Y" -0.532135172812313
"WALKING" "12" "fBodyAcc-std()-Y" -0.553076639139062
"WALKING" "13" "fBodyAcc-std()-Y" -0.58368124280796
"WALKING_UPSTAIRS" "13" "fBodyAcc-std()-Y" -0.269406255292857
"WALKING_UPSTAIRS" "18" "fBodyAcc-std()-Y" -0.632838238002747
"WALKING_UPSTAIRS" "20" "fBodyAcc-std()-Y" -0.381534028764124
"WALKING_UPSTAIRS" "24" "fBodyAcc-std()-Y" -0.594676790059055
"WALKING_UPSTAIRS" "1" "fBodyAcc-std()-Y" -0.420395771879091
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-std()-Y" -0.0455758867178571
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-std()-Y" -0.502753639795894
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-std()-Y" -0.422162171100331
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-std()-Y" -0.396677793847908
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-std()-Y" -0.567046977262987
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-std()-Y" -0.557507814862745
"SITTING" "8" "fBodyAcc-std()-Y" -0.276741161195531
"SITTING" "11" "fBodyAcc-std()-Y" -0.502570240243355
"SITTING" "14" "fBodyAcc-std()-Y" -0.376829989404644
"SITTING" "15" "fBodyAcc-std()-Y" -0.501568435233384
"SITTING" "16" "fBodyAcc-std()-Y" -0.661844530506831
"SITTING" "17" "fBodyAcc-std()-Y" -0.707786998338491
"STANDING" "17" "fBodyAcc-std()-Y" -0.240259282249515
"STANDING" "19" "fBodyAcc-std()-Y" -0.530901585022361
"STANDING" "21" "fBodyAcc-std()-Y" -0.578748586831863
"STANDING" "22" "fBodyAcc-std()-Y" -0.51558097336324
"STANDING" "23" "fBodyAcc-std()-Y" -0.554471679592177
"STANDING" "25" "fBodyAcc-std()-Y" -0.607896348903216
"LAYING" "25" "fBodyAcc-std()-Y" -0.126670021822388
"LAYING" "26" "fBodyAcc-std()-Y" -0.600274809826276
"LAYING" "27" "fBodyAcc-std()-Y" -0.649506674776596
"LAYING" "28" "fBodyAcc-std()-Y" -0.595110472615916
"LAYING" "29" "fBodyAcc-std()-Y" -0.630978844851831
"LAYING" "30" "fBodyAcc-std()-Y" -0.531321491840992
"WALKING" "2" "fBodyAcc-std()-Z" -0.600678614835099
"WALKING" "4" "fBodyAcc-std()-Z" -0.708764043722397
"WALKING" "9" "fBodyAcc-std()-Z" -0.501074006965903
"WALKING" "10" "fBodyAcc-std()-Z" -0.625871772082993
"WALKING" "12" "fBodyAcc-std()-Z" -0.709983235125
"WALKING" "13" "fBodyAcc-std()-Z" -0.572491137735075
"WALKING_UPSTAIRS" "13" "fBodyAcc-std()-Z" -0.641383698960317
"WALKING_UPSTAIRS" "18" "fBodyAcc-std()-Z" -0.694874090513736
"WALKING_UPSTAIRS" "20" "fBodyAcc-std()-Z" -0.647515612457627
"WALKING_UPSTAIRS" "24" "fBodyAcc-std()-Z" -0.655360521446194
"WALKING_UPSTAIRS" "1" "fBodyAcc-std()-Z" -0.532475457591223
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-std()-Z" -0.112452208571429
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-std()-Z" -0.657443765803519
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-std()-Z" -0.649351210748344
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-std()-Z" -0.694365207233846
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-std()-Z" -0.460792123277305
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-std()-Z" -0.753200784692157
"SITTING" "8" "fBodyAcc-std()-Z" -0.37644968660838
"SITTING" "11" "fBodyAcc-std()-Z" -0.652095671108544
"SITTING" "14" "fBodyAcc-std()-Z" -0.275013722171486
"SITTING" "15" "fBodyAcc-std()-Z" -0.711431340356707
"SITTING" "16" "fBodyAcc-std()-Z" -0.605646725307104
"SITTING" "17" "fBodyAcc-std()-Z" -0.703535011771698
"STANDING" "17" "fBodyAcc-std()-Z" -0.535926804466019
"STANDING" "19" "fBodyAcc-std()-Z" -0.680291382637222
"STANDING" "21" "fBodyAcc-std()-Z" -0.675588192778676
"STANDING" "22" "fBodyAcc-std()-Z" -0.665516999699377
"STANDING" "23" "fBodyAcc-std()-Z" -0.474767543716048
"STANDING" "25" "fBodyAcc-std()-Z" -0.690335623204386
"LAYING" "25" "fBodyAcc-std()-Z" -0.32338945780597
"LAYING" "26" "fBodyAcc-std()-Z" -0.718490475765306
"LAYING" "27" "fBodyAcc-std()-Z" -0.692130765962766
"LAYING" "28" "fBodyAcc-std()-Z" -0.695767279528796
"LAYING" "29" "fBodyAcc-std()-Z" -0.602550925183721
"LAYING" "30" "fBodyAcc-std()-Z" -0.506570361273995
"WALKING" "2" "fBodyAcc-meanFreq()-X" -0.106763418901788
"WALKING" "4" "fBodyAcc-meanFreq()-X" -0.184518571319811
"WALKING" "9" "fBodyAcc-meanFreq()-X" -0.291349229752569
"WALKING" "10" "fBodyAcc-meanFreq()-X" -0.156150832113776
"WALKING" "12" "fBodyAcc-meanFreq()-X" -0.183738216351156
"WALKING" "13" "fBodyAcc-meanFreq()-X" -0.22702116621194
"WALKING_UPSTAIRS" "13" "fBodyAcc-meanFreq()-X" -0.214137056079365
"WALKING_UPSTAIRS" "18" "fBodyAcc-meanFreq()-X" -0.210288060037014
"WALKING_UPSTAIRS" "20" "fBodyAcc-meanFreq()-X" -0.228177936580509
"WALKING_UPSTAIRS" "24" "fBodyAcc-meanFreq()-X" -0.263352298517585
"WALKING_UPSTAIRS" "1" "fBodyAcc-meanFreq()-X" -0.166073380266552
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-meanFreq()-X" -0.345588052025
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-meanFreq()-X" -0.192817340495308
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-meanFreq()-X" -0.226370689942053
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-meanFreq()-X" -0.191537066813538
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-meanFreq()-X" -0.311790512382468
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-meanFreq()-X" -0.126333729927451
"SITTING" "8" "fBodyAcc-meanFreq()-X" -0.26712969319162
"SITTING" "11" "fBodyAcc-meanFreq()-X" -0.224360420717722
"SITTING" "14" "fBodyAcc-meanFreq()-X" -0.319171141631269
"SITTING" "15" "fBodyAcc-meanFreq()-X" -0.218637119967988
"SITTING" "16" "fBodyAcc-meanFreq()-X" -0.238570460241803
"SITTING" "17" "fBodyAcc-meanFreq()-X" -0.160718621075849
"STANDING" "17" "fBodyAcc-meanFreq()-X" -0.395001577563107
"STANDING" "19" "fBodyAcc-meanFreq()-X" -0.212433282953944
"STANDING" "21" "fBodyAcc-meanFreq()-X" -0.230976168156039
"STANDING" "22" "fBodyAcc-meanFreq()-X" -0.181031984073891
"STANDING" "23" "fBodyAcc-meanFreq()-X" -0.20872442068086
"STANDING" "25" "fBodyAcc-meanFreq()-X" -0.269321669180702
"LAYING" "25" "fBodyAcc-meanFreq()-X" -0.497235523358209
"LAYING" "26" "fBodyAcc-meanFreq()-X" -0.222545825808673
"LAYING" "27" "fBodyAcc-meanFreq()-X" -0.170304284611436
"LAYING" "28" "fBodyAcc-meanFreq()-X" -0.217894722988743
"LAYING" "29" "fBodyAcc-meanFreq()-X" -0.165350787567733
"LAYING" "30" "fBodyAcc-meanFreq()-X" -0.302775397984856
"WALKING" "2" "fBodyAcc-meanFreq()-Y" 0.105734176023146
"WALKING" "4" "fBodyAcc-meanFreq()-Y" 0.0847707537883281
"WALKING" "9" "fBodyAcc-meanFreq()-Y" -0.0879003298041667
"WALKING" "10" "fBodyAcc-meanFreq()-Y" 0.0948129948809524
"WALKING" "12" "fBodyAcc-meanFreq()-Y" 0.0444598424159375
"WALKING" "13" "fBodyAcc-meanFreq()-Y" -0.0758503614792537
"WALKING_UPSTAIRS" "13" "fBodyAcc-meanFreq()-Y" 0.03060426815
"WALKING_UPSTAIRS" "18" "fBodyAcc-meanFreq()-Y" 0.0142017941035714
"WALKING_UPSTAIRS" "20" "fBodyAcc-meanFreq()-Y" -0.0114411446707345
"WALKING_UPSTAIRS" "24" "fBodyAcc-meanFreq()-Y" -0.0176079240963255
"WALKING_UPSTAIRS" "1" "fBodyAcc-meanFreq()-Y" 0.0624853015645768
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-meanFreq()-Y" 0.00230389108928571
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-meanFreq()-Y" 0.0389282523284457
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-meanFreq()-Y" 0.0748636861897351
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-meanFreq()-Y" 0.0590114878605846
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-meanFreq()-Y" -0.0300713296399351
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-meanFreq()-Y" 0.0776904128068627
"SITTING" "8" "fBodyAcc-meanFreq()-Y" -0.00293721608044693
"SITTING" "11" "fBodyAcc-meanFreq()-Y" 0.0318551463759494
"SITTING" "14" "fBodyAcc-meanFreq()-Y" -0.15308350824613
"SITTING" "15" "fBodyAcc-meanFreq()-Y" 0.0505085375937378
"SITTING" "16" "fBodyAcc-meanFreq()-Y" -0.0276434719766667
"SITTING" "17" "fBodyAcc-meanFreq()-Y" 0.0208821228781509
"STANDING" "17" "fBodyAcc-meanFreq()-Y" -0.0347901806640777
"STANDING" "19" "fBodyAcc-meanFreq()-Y" 0.0703873634217222
"STANDING" "21" "fBodyAcc-meanFreq()-Y" 0.0412761403403333
"STANDING" "22" "fBodyAcc-meanFreq()-Y" 0.0371992326304984
"STANDING" "23" "fBodyAcc-meanFreq()-Y" 0.0297877248998253
"STANDING" "25" "fBodyAcc-meanFreq()-Y" -0.0802747156533918
"LAYING" "25" "fBodyAcc-meanFreq()-Y" -0.253491712955224
"LAYING" "26" "fBodyAcc-meanFreq()-Y" 0.0360382137913265
"LAYING" "27" "fBodyAcc-meanFreq()-Y" 0.0959656106490425
"LAYING" "28" "fBodyAcc-meanFreq()-Y" -0.0652270030997382
"LAYING" "29" "fBodyAcc-meanFreq()-Y" 0.128076957523023
"LAYING" "30" "fBodyAcc-meanFreq()-Y" -0.0844208556775196
"WALKING" "2" "fBodyAcc-meanFreq()-Z" 0.087210586428
"WALKING" "4" "fBodyAcc-meanFreq()-Z" -0.0164096855119621
"WALKING" "9" "fBodyAcc-meanFreq()-Z" -0.0304334227664236
"WALKING" "10" "fBodyAcc-meanFreq()-Z" 0.150687015615519
"WALKING" "12" "fBodyAcc-meanFreq()-Z" 0.0689109866546875
"WALKING" "13" "fBodyAcc-meanFreq()-Z" 0.00858453128457711
"WALKING_UPSTAIRS" "13" "fBodyAcc-meanFreq()-Z" 0.112761270669048
"WALKING_UPSTAIRS" "18" "fBodyAcc-meanFreq()-Z" 0.0023794571910467
"WALKING_UPSTAIRS" "20" "fBodyAcc-meanFreq()-Z" 0.0779615448683983
"WALKING_UPSTAIRS" "24" "fBodyAcc-meanFreq()-Z" 0.0812580797481102
"WALKING_UPSTAIRS" "1" "fBodyAcc-meanFreq()-Z" 0.0666089912456426
"WALKING_DOWNSTAIRS" "1" "fBodyAcc-meanFreq()-Z" -0.0355046021071429
"WALKING_DOWNSTAIRS" "3" "fBodyAcc-meanFreq()-Z" 0.00447261449052786
"WALKING_DOWNSTAIRS" "5" "fBodyAcc-meanFreq()-Z" 0.0062663175707947
"WALKING_DOWNSTAIRS" "6" "fBodyAcc-meanFreq()-Z" 0.113046089288708
"WALKING_DOWNSTAIRS" "7" "fBodyAcc-meanFreq()-Z" 0.0146620852844481
"WALKING_DOWNSTAIRS" "8" "fBodyAcc-meanFreq()-Z" 0.136969622572549
"SITTING" "8" "fBodyAcc-meanFreq()-Z" 0.065425414484581
"SITTING" "11" "fBodyAcc-meanFreq()-Z" 0.0502783009075316
"SITTING" "14" "fBodyAcc-meanFreq()-Z" -0.107844299474303
"SITTING" "15" "fBodyAcc-meanFreq()-Z" 0.0424519595017988
"SITTING" "16" "fBodyAcc-meanFreq()-Z" 0.0278234635724863
"SITTING" "17" "fBodyAcc-meanFreq()-Z" 0.0370356393128302
"STANDING" "17" "fBodyAcc-meanFreq()-Z" -0.0682883947598058
"STANDING" "19" "fBodyAcc-meanFreq()-Z" 0.160383893888278
"STANDING" "21" "fBodyAcc-meanFreq()-Z" 0.0495520452825172
"STANDING" "22" "fBodyAcc-meanFreq()-Z" 0.0806295666361371
"STANDING" "23" "fBodyAcc-meanFreq()-Z" 0.0899843792518548
"STANDING" "25" "fBodyAcc-meanFreq()-Z" -0.0380857279500585
"LAYING" "25" "fBodyAcc-meanFreq()-Z" -0.260071893656716
"LAYING" "26" "fBodyAcc-meanFreq()-Z" 0.142429401875406
"LAYING" "27" "fBodyAcc-meanFreq()-Z" 0.133213659481649
"LAYING" "28" "fBodyAcc-meanFreq()-Z" 0.0189878861753927
"LAYING" "29" "fBodyAcc-meanFreq()-Z" 0.0886270605992151
"LAYING" "30" "fBodyAcc-meanFreq()-Z" -0.0415480598651175
"WALKING" "2" "fBodyAccJerk-mean()-X" -0.561682049622185
"WALKING" "4" "fBodyAccJerk-mean()-X" -0.652023078038801
"WALKING" "9" "fBodyAccJerk-mean()-X" -0.621377141312847
"WALKING" "10" "fBodyAccJerk-mean()-X" -0.547243039827891
"WALKING" "12" "fBodyAccJerk-mean()-X" -0.599109317756219
"WALKING" "13" "fBodyAccJerk-mean()-X" -0.722932607556716
"WALKING_UPSTAIRS" "13" "fBodyAccJerk-mean()-X" -0.55982076827381
"WALKING_UPSTAIRS" "18" "fBodyAccJerk-mean()-X" -0.750020077252747
"WALKING_UPSTAIRS" "20" "fBodyAccJerk-mean()-X" -0.652264226931438
"WALKING_UPSTAIRS" "24" "fBodyAccJerk-mean()-X" -0.752245372493438
"WALKING_UPSTAIRS" "1" "fBodyAccJerk-mean()-X" -0.579173297953636
"WALKING_DOWNSTAIRS" "1" "fBodyAccJerk-mean()-X" -0.184777986714286
"WALKING_DOWNSTAIRS" "3" "fBodyAccJerk-mean()-X" -0.645893496630499
"WALKING_DOWNSTAIRS" "5" "fBodyAccJerk-mean()-X" -0.604769869438742
"WALKING_DOWNSTAIRS" "6" "fBodyAccJerk-mean()-X" -0.549394273848923
"WALKING_DOWNSTAIRS" "7" "fBodyAccJerk-mean()-X" -0.637521940243831
"WALKING_DOWNSTAIRS" "8" "fBodyAccJerk-mean()-X" -0.734992607029412
"SITTING" "8" "fBodyAccJerk-mean()-X" -0.509945204702793
"SITTING" "11" "fBodyAccJerk-mean()-X" -0.676672987166456
"SITTING" "14" "fBodyAccJerk-mean()-X" -0.654385009392879
"SITTING" "15" "fBodyAccJerk-mean()-X" -0.643469519361585
"SITTING" "16" "fBodyAccJerk-mean()-X" -0.744662041612022
"SITTING" "17" "fBodyAccJerk-mean()-X" -0.795381704024528
"STANDING" "17" "fBodyAccJerk-mean()-X" -0.514200830776699
"STANDING" "19" "fBodyAccJerk-mean()-X" -0.593157169174611
"STANDING" "21" "fBodyAccJerk-mean()-X" -0.71641413145049
"STANDING" "22" "fBodyAccJerk-mean()-X" -0.60425320237352
"STANDING" "23" "fBodyAccJerk-mean()-X" -0.617521836605645
"STANDING" "25" "fBodyAccJerk-mean()-X" -0.851328086169591
"LAYING" "25" "fBodyAccJerk-mean()-X" -0.563297812686567
"LAYING" "26" "fBodyAccJerk-mean()-X" -0.699413168295663
"LAYING" "27" "fBodyAccJerk-mean()-X" -0.714554678365692
"LAYING" "28" "fBodyAccJerk-mean()-X" -0.686723799059424
"LAYING" "29" "fBodyAccJerk-mean()-X" -0.629875853152035
"LAYING" "30" "fBodyAccJerk-mean()-X" -0.685307771157441
"WALKING" "2" "fBodyAccJerk-mean()-Y" -0.50890379901457
"WALKING" "4" "fBodyAccJerk-mean()-Y" -0.601696223759495
"WALKING" "9" "fBodyAccJerk-mean()-Y" -0.699766614569444
"WALKING" "10" "fBodyAccJerk-mean()-Y" -0.555104553563503
"WALKING" "12" "fBodyAccJerk-mean()-Y" -0.591296422972219
"WALKING" "13" "fBodyAccJerk-mean()-Y" -0.693516914701492
"WALKING_UPSTAIRS" "13" "fBodyAccJerk-mean()-Y" -0.459487621861905
"WALKING_UPSTAIRS" "18" "fBodyAccJerk-mean()-Y" -0.744113444532967
"WALKING_UPSTAIRS" "20" "fBodyAccJerk-mean()-Y" -0.557791286001412
"WALKING_UPSTAIRS" "24" "fBodyAccJerk-mean()-Y" -0.703641614506562
"WALKING_UPSTAIRS" "1" "fBodyAccJerk-mean()-Y" -0.531855037161571
"WALKING_DOWNSTAIRS" "1" "fBodyAccJerk-mean()-Y" -0.22808852075
"WALKING_DOWNSTAIRS" "3" "fBodyAccJerk-mean()-Y" -0.582949919157742
"WALKING_DOWNSTAIRS" "5" "fBodyAccJerk-mean()-Y" -0.550991969857417
"WALKING_DOWNSTAIRS" "6" "fBodyAccJerk-mean()-Y" -0.503558973703692
"WALKING_DOWNSTAIRS" "7" "fBodyAccJerk-mean()-Y" -0.641687333850227
"WALKING_DOWNSTAIRS" "8" "fBodyAccJerk-mean()-Y" -0.636433504543137
"SITTING" "8" "fBodyAccJerk-mean()-Y" -0.415829212913967
"SITTING" "11" "fBodyAccJerk-mean()-Y" -0.632374688606013
"SITTING" "14" "fBodyAccJerk-mean()-Y" -0.598699531399381
"SITTING" "15" "fBodyAccJerk-mean()-Y" -0.609408057377744
"SITTING" "16" "fBodyAccJerk-mean()-Y" -0.748627001551913
"SITTING" "17" "fBodyAccJerk-mean()-Y" -0.78156625029434
"STANDING" "17" "fBodyAccJerk-mean()-Y" -0.471405087165049
"STANDING" "19" "fBodyAccJerk-mean()-Y" -0.596694943936944
"STANDING" "21" "fBodyAccJerk-mean()-Y" -0.678615118728922
"STANDING" "22" "fBodyAccJerk-mean()-Y" -0.574318114038941
"STANDING" "23" "fBodyAccJerk-mean()-Y" -0.628231338392742
"STANDING" "25" "fBodyAccJerk-mean()-Y" -0.792166122660819
"LAYING" "25" "fBodyAccJerk-mean()-Y" -0.477200653134328
"LAYING" "26" "fBodyAccJerk-mean()-Y" -0.696726473912755
"LAYING" "27" "fBodyAccJerk-mean()-Y" -0.694509658473138
"LAYING" "28" "fBodyAccJerk-mean()-Y" -0.670718095926963
"LAYING" "29" "fBodyAccJerk-mean()-Y" -0.641289075786337
"LAYING" "30" "fBodyAccJerk-mean()-Y" -0.671673670524282
"WALKING" "2" "fBodyAccJerk-mean()-Z" -0.715745330403973
"WALKING" "4" "fBodyAccJerk-mean()-Z" -0.825154871135647
"WALKING" "9" "fBodyAccJerk-mean()-Z" -0.702931927996528
"WALKING" "10" "fBodyAccJerk-mean()-Z" -0.721689700769728
"WALKING" "12" "fBodyAccJerk-mean()-Z" -0.7754265825625
"WALKING" "13" "fBodyAccJerk-mean()-Z" -0.711999947524378
"WALKING_UPSTAIRS" "13" "fBodyAccJerk-mean()-Z" -0.708968145839683
"WALKING_UPSTAIRS" "18" "fBodyAccJerk-mean()-Z" -0.833032083021978
"WALKING_UPSTAIRS" "20" "fBodyAccJerk-mean()-Z" -0.732835648957627
"WALKING_UPSTAIRS" "24" "fBodyAccJerk-mean()-Z" -0.719655747391076
"WALKING_UPSTAIRS" "1" "fBodyAccJerk-mean()-Z" -0.718218510282132
"WALKING_DOWNSTAIRS" "1" "fBodyAccJerk-mean()-Z" -0.434256061428571
"WALKING_DOWNSTAIRS" "3" "fBodyAccJerk-mean()-Z" -0.780101644193548
"WALKING_DOWNSTAIRS" "5" "fBodyAccJerk-mean()-Z" -0.768762357980132
"WALKING_DOWNSTAIRS" "6" "fBodyAccJerk-mean()-Z" -0.720867157741538
"WALKING_DOWNSTAIRS" "7" "fBodyAccJerk-mean()-Z" -0.642515716574286
"WALKING_DOWNSTAIRS" "8" "fBodyAccJerk-mean()-Z" -0.797096568
"SITTING" "8" "fBodyAccJerk-mean()-Z" -0.557209276761453
"SITTING" "11" "fBodyAccJerk-mean()-Z" -0.825559590221519
"SITTING" "14" "fBodyAccJerk-mean()-Z" -0.618712162187307
"SITTING" "15" "fBodyAccJerk-mean()-Z" -0.805543465588415
"SITTING" "16" "fBodyAccJerk-mean()-Z" -0.752302172079235
"SITTING" "17" "fBodyAccJerk-mean()-Z" -0.841547003622642
"STANDING" "17" "fBodyAccJerk-mean()-Z" -0.702142109223301
"STANDING" "19" "fBodyAccJerk-mean()-Z" -0.680924493180556
"STANDING" "21" "fBodyAccJerk-mean()-Z" -0.767351986555392
"STANDING" "22" "fBodyAccJerk-mean()-Z" -0.739701808286604
"STANDING" "23" "fBodyAccJerk-mean()-Z" -0.578870810235484
"STANDING" "25" "fBodyAccJerk-mean()-Z" -0.877055875847953
"LAYING" "25" "fBodyAccJerk-mean()-Z" -0.708871252238806
"LAYING" "26" "fBodyAccJerk-mean()-Z" -0.76956529125
"LAYING" "27" "fBodyAccJerk-mean()-Z" -0.76857445225266
"LAYING" "28" "fBodyAccJerk-mean()-Z" -0.779061720358639
"LAYING" "29" "fBodyAccJerk-mean()-Z" -0.768433928313954
"LAYING" "30" "fBodyAccJerk-mean()-Z" -0.755432212793734
"WALKING" "2" "fBodyAccJerk-std()-X" -0.595105612895033
"WALKING" "4" "fBodyAccJerk-std()-X" -0.644622004704416
"WALKING" "9" "fBodyAccJerk-std()-X" -0.572819893733993
"WALKING" "10" "fBodyAccJerk-std()-X" -0.553403478735408
"WALKING" "12" "fBodyAccJerk-std()-X" -0.602960063359687
"WALKING" "13" "fBodyAccJerk-std()-X" -0.712892402850746
"WALKING_UPSTAIRS" "13" "fBodyAccJerk-std()-X" -0.54864970950169
"WALKING_UPSTAIRS" "18" "fBodyAccJerk-std()-X" -0.742517893708791
"WALKING_UPSTAIRS" "20" "fBodyAccJerk-std()-X" -0.634710081102825
"WALKING_UPSTAIRS" "24" "fBodyAccJerk-std()-X" -0.751378154304462
"WALKING_UPSTAIRS" "1" "fBodyAccJerk-std()-X" -0.573954794100627
"WALKING_DOWNSTAIRS" "1" "fBodyAccJerk-std()-X" -0.202478678509643
"WALKING_DOWNSTAIRS" "3" "fBodyAccJerk-std()-X" -0.657844055881525
"WALKING_DOWNSTAIRS" "5" "fBodyAccJerk-std()-X" -0.584013626983444
"WALKING_DOWNSTAIRS" "6" "fBodyAccJerk-std()-X" -0.555346159400332
"WALKING_DOWNSTAIRS" "7" "fBodyAccJerk-std()-X" -0.626785744584416
"WALKING_DOWNSTAIRS" "8" "fBodyAccJerk-std()-X" -0.742041896980392
"SITTING" "8" "fBodyAccJerk-std()-X" -0.516777773293296
"SITTING" "11" "fBodyAccJerk-std()-X" -0.672195644346519
"SITTING" "14" "fBodyAccJerk-std()-X" -0.661460356953251
"SITTING" "15" "fBodyAccJerk-std()-X" -0.637655155092835
"SITTING" "16" "fBodyAccJerk-std()-X" -0.73477673661306
"SITTING" "17" "fBodyAccJerk-std()-X" -0.769088735749811
"STANDING" "17" "fBodyAccJerk-std()-X" -0.438446827908738
"STANDING" "19" "fBodyAccJerk-std()-X" -0.586910128980833
"STANDING" "21" "fBodyAccJerk-std()-X" -0.709800728388235
"STANDING" "22" "fBodyAccJerk-std()-X" -0.602457991412617
"STANDING" "23" "fBodyAccJerk-std()-X" -0.635054351475538
"STANDING" "25" "fBodyAccJerk-std()-X" -0.852442084853801
"LAYING" "25" "fBodyAccJerk-std()-X" -0.579391492537313
"LAYING" "26" "fBodyAccJerk-std()-X" -0.694314518927551
"LAYING" "27" "fBodyAccJerk-std()-X" -0.712857956529255
"LAYING" "28" "fBodyAccJerk-std()-X" -0.704073382410995
"LAYING" "29" "fBodyAccJerk-std()-X" -0.651564188964826
"LAYING" "30" "fBodyAccJerk-std()-X" -0.701879208571802
"WALKING" "2" "fBodyAccJerk-std()-Y" -0.509147543673841
"WALKING" "4" "fBodyAccJerk-std()-Y" -0.593855151524606
"WALKING" "9" "fBodyAccJerk-std()-Y" -0.679065855003472
"WALKING" "10" "fBodyAccJerk-std()-Y" -0.556271725483333
"WALKING" "12" "fBodyAccJerk-std()-Y" -0.579168053712969
"WALKING" "13" "fBodyAccJerk-std()-Y" -0.66893984600403
"WALKING_UPSTAIRS" "13" "fBodyAccJerk-std()-Y" -0.391742519379365
"WALKING_UPSTAIRS" "18" "fBodyAccJerk-std()-Y" -0.739197834642857
